ID_REF,GSM2407549,GSM2407550,GSM2407551,GSM2407552,GSM2407553,GSM2407554,GSM2407555,GSM2407556,GSM2407557,GSM2407558,GSM2407559,GSM2407560,GSM2407561,GSM2407562,GSM2407563,GSM2407564,GSM2407565,GSM2407566,GSM2407567,GSM2407568,GSM2407569,GSM2407570,GSM2407571,GSM2407572,GSM2407573
20536250,3.63943,3.96905,3.28918,2.92153,4.04263,4.34363,3.38892,3.55623,2.96167,3.91526,2.8704,3.4907,3.77377,3.44865,2.65796,2.73578,3.54747,4.35805,4.38885,3.47447,4.78371,4.70689,2.45851,2.5533,4.37075
20536251,1.87692,1.77939,2.08377,1.55544,1.35134,1.6985,1.51786,1.49442,1.8766,1.70261,1.58622,1.75214,1.59008,2.43434,1.64461,1.74809,1.78314,1.80479,2.01102,1.66546,1.69855,1.71443,1.69967,1.49107,1.86779
20536252,1.87692,2.02085,2.08377,1.55544,1.49343,1.6985,1.51786,1.53404,1.8766,2.22289,1.59567,1.793,1.86939,2.07676,1.56573,1.77002,1.83696,1.80479,1.71026,1.55824,1.69855,1.4321,1.56804,1.5223,1.90865
20536253,0.790413,0.778101,1.51792,0.776195,0.885795,0.826504,0.744007,1.1289,1.54535,1.24054,0.651532,0.744479,1.31353,1.17643,2.00507,0.677527,1.35168,1.85491,0.655284,1.08961,0.925194,1.29502,2.71027,1.26473,1.54663
20536254,1.40337,1.81508,1.43522,1.38847,0.658069,1.51829,1.46339,1.12165,1.21264,1.57943,1.93186,1.39382,1.57405,1.4626,1.27039,1.66779,1.1633,1.57707,1.37828,2.04022,1.39768,1.16181,1.47977,1.30087,1.10582
20536255,1.70399,1.32972,1.93668,1.77457,1.91963,1.86493,1.27061,1.24749,1.19774,2.50161,1.36748,1.32909,1.99636,1.87673,2.01812,1.68404,1.76955,1.84806,1.80948,1.24111,2.09766,2.28881,0.822136,2.04545,2.23003
20536256,0.890997,1.11315,1.22337,1.00888,1.38873,0.988476,1.06737,1.21907,0.722215,1.0201,0.970744,1.04521,1.15116,1.46032,1.45623,1.34483,1.4053,0.976451,0.948375,1.31338,1.4257,1.6206,1.44996,1.84081,1.73639
20536257,0.956114,1.33065,1.28222,0.952162,1.39928,0.961565,1.01064,1.1103,0.695305,1.10649,0.928128,1.32909,1.1468,1.66807,1.4654,1.32882,1.37999,0.984939,0.861035,0.970333,1.40968,1.39928,1.43394,1.8225,1.49212
20536258,1.70399,1.32972,1.93668,1.77457,1.91963,1.86493,1.27061,1.24749,1.19774,2.50161,1.36748,1.32909,1.99636,1.87673,2.01812,1.68404,1.76955,1.84806,1.80948,1.24111,2.09766,2.28881,0.822136,2.04545,2.23003
20536259,3.1891,2.60773,2.55156,2.70739,3.96404,4.03272,2.53303,3.47323,2.98051,3.67232,1.90496,2.87084,2.00421,2.89835,2.13996,2.52762,3.44504,4.18187,2.96448,3.94627,4.25397,4.4895,3.15755,3.21008,3.58636
20536260,2.72279,2.63607,2.34391,3.06512,3.8458,3.82507,2.34402,3.26558,2.40131,3.46467,1.69731,2.66319,1.84693,3.34956,2.07211,2.32153,4.00469,3.77322,2.75683,3.53147,3.96298,4.28264,2.9499,3.04895,3.37871
20536261,0.564357,0.988032,1.17142,0.674727,0.574402,1.40975,1.71216,1.07229,1.35338,0.999375,1.21752,0.878956,1.02637,0.566445,1.00861,1.73881,0.908867,1.0216,0.634159,1.00736,1.19876,0.862842,1.61255,1.07229,1.15455
20536262,1.77346,1.67349,1.99551,2.05593,1.43899,1.9509,1.59524,1.72414,1.43883,1.06257,1.80913,1.962,1.82555,1.52268,1.15813,1.83035,1.32788,1.21828,1.61081,1.4589,1.66378,2.02776,1.20864,1.40148,1.58328
20536263,1.27947,0.988205,1.41051,0.837772,1.43345,1.50409,1.11732,1.09616,1.18067,1.31481,1.20656,2.64016,1.09558,1.78277,1.33779,1.57872,1.36287,1.75514,1.51584,1.15958,1.60774,1.36893,0.864465,0.866931,1.78178
20536264,1.86713,1.5795,2.05269,2.31209,2.05147,1.98155,2.20388,1.85749,1.78047,1.64139,1.84929,3.28213,1.6526,2.38888,1.9376,2.58996,1.83396,2.33385,2.59707,1.41823,2.10332,2.12967,1.86478,2.63751,2.42451
20536265,1.77346,1.67349,1.99551,2.05593,1.43899,1.9509,1.59524,1.72414,1.43883,1.06257,1.80913,1.962,1.82555,1.52268,1.15813,1.83035,1.32788,1.21828,1.61081,1.4589,1.66378,2.02776,1.20864,1.40148,1.58328
20536266,0.934459,1.0643,1.47491,0.971437,1.33045,1.26293,1.21525,1.0923,2.07671,1.22271,0.9628,1.37814,1.19544,1.33464,1.53244,1.03451,1.22819,1.0533,1.6673,1.30551,1.71479,1.46636,1.15693,1.20595,1.26202
20536267,1.31371,1.34547,1.73404,1.2822,1.39214,1.86806,1.47438,1.75881,1.8257,1.41491,1.22099,1.52736,1.45363,1.93683,1.60991,1.29364,1.46313,1.42009,1.92643,1.4317,1.60018,1.86702,1.41046,1.4761,1.44913
20536268,0.514667,0.788358,0.67914,0.778255,0.431712,0.697343,0.627308,0.320216,1.3755,1.74731,0.883964,0.692561,1.09822,0.66371,0.64687,0.617712,0.630573,0.488737,0.541925,0.612356,0.782468,0.353792,0.38325,1.3702,0.405854
20536269,1.51186,1.09963,1.24585,1.21445,1.12795,1.23271,1.4756,1.16944,1.23171,1.04045,1.26906,0.975535,0.949186,1.06643,1.03688,0.917913,1.45131,0.749328,1.14988,0.87929,1.49952,1.52487,0.660128,1.65996,1.11211
20536270,1.78924,1.08442,0.748997,1.0416,1.61791,1.55344,0.690747,0.949878,1.07337,0.936878,1.14153,0.918459,0.537705,0.777236,1.03987,1.09557,0.690561,1.16878,0.46214,1.05512,0.418712,1.14623,0.804412,0.908934,1.42357
20536271,1.13724,0.911847,0.87934,1.46304,1.27054,1.1418,0.999311,1.04106,1.41052,1.18959,1.10674,1.24844,1.15002,2.04714,1.41268,0.905608,1.13156,0.980778,0.992045,1.69271,1.04971,1.74583,1.38927,1.68468,0.916097
20536272,0.771724,1.05521,0.877803,0.906178,0.927101,0.974219,1.09754,1.07904,1.05024,0.753887,1.10674,1.31814,1.00201,1.27855,0.975003,1.17123,0.814973,0.715495,0.676002,0.88524,0.790206,1.02209,1.4657,1.54156,0.891146
20536273,0.849057,0.981008,1.33154,1.04038,0.683577,0.446566,0.864528,0.979108,0.645775,1.06781,1.10463,0.714595,0.857152,1.18358,1.55054,0.845644,1.02297,0.55508,0.840038,1.00736,0.537322,0.761372,1.36658,1.89996,0.814868
20536274,1.51665,1.36531,1.41447,2.22353,1.44474,1.40662,1.57674,1.46332,1.52885,1.29088,1.39446,1.72824,1.288,1.25186,1.19125,1.42079,1.15976,1.03608,1.41138,1.54397,1.06051,1.11509,1.33572,1.67601,0.993092
20536275,1.25431,1.27058,0.60906,0.844459,0.926826,0.811742,0.807345,0.890328,1.61493,1.62176,0.985452,0.905988,1.00449,1.69734,1.29054,0.98068,0.727541,0.761685,0.838923,0.843699,0.73898,0.836601,1.54599,1.32018,0.686895
20536276,0.485235,0.223117,0.879512,0.667108,0.583267,0.528053,0.552013,0.966228,0.643435,0.998039,1.10674,1.34064,0.867706,0.671698,1.0327,1.29731,0.762724,0.690279,0.85594,0.872156,0.578171,0.54616,0.675559,0.755983,0.717337
20536277,1.24048,0.85875,1.53538,0.87209,0.842003,0.874792,1.27373,1.60032,1.65439,1.45819,1.19555,1.46385,1.16313,1.39265,1.04934,1.13904,1.02229,0.734344,1.1084,0.96793,1.12929,1.04964,1.65574,0.973557,0.80949
20536278,0.273646,0.440503,0.578905,0.493729,0.336509,0.870003,1.41131,0.675365,0.684063,0.790773,0.531276,0.52719,0.477083,0.668724,1.03348,0.905171,0.687476,0.634759,0.863585,0.62772,0.819523,0.473912,0.751725,1.19635,0.508188
20536279,0.836735,0.906252,1.02313,1.02315,0.849205,0.711307,1.19331,0.751428,0.771716,1.01088,1.15001,1.31015,1.45519,1.00943,1.93642,1.39542,0.794417,0.916097,0.842707,1.13721,0.795726,0.984844,1.12711,1.42565,1.13055
20536280,1.08269,2.55222,1.91453,1.62108,1.21438,1.25764,0.9546,1.02748,1.931,1.64377,1.18747,0.975676,1.31102,1.23392,2.06297,1.08269,1.29436,1.73833,1.79177,1.32536,1.64377,1.4507,1.12465,1.0738,1.55332
20536281,1.49845,0.98553,0.992869,1.16018,0.640452,1.15861,1.18419,1.27526,1.39296,1.20905,1.45485,1.16794,1.10484,1.30156,1.63573,1.71528,1.15442,0.997508,1.3514,0.972479,1.09384,0.844889,1.49798,1.73665,0.904974
20536282,0.788972,1.26276,1.3798,1.61134,1.04947,1.4436,1.94504,1.6321,0.857246,1.30631,1.35672,1.09551,0.903819,1.46321,2.53861,1.71927,0.984912,1.17481,1.40485,1.26885,1.62748,1.35181,1.5091,1.55066,1.87703
20536283,0.77988,1.25366,1.37071,1.61392,1.04038,1.4345,2.06434,1.10223,0.965261,1.73988,1.24703,1.08642,0.894727,1.45412,2.52952,1.83847,0.975821,1.16313,1.39576,1.25976,1.61839,1.42255,1.50687,1.54156,1.86794
20536284,0.51047,0.503265,1.19183,0.457295,0.814972,0.784474,0.396558,0.669509,0.615978,0.664728,0.470104,0.355261,0.615128,1.13075,0.401942,0.614259,0.37838,0.708932,0.494771,0.976828,0.320177,0.283272,0.823334,0.778504,0.44991
20536285,0.835221,0.7758,0.474418,0.854269,0.524667,0.461755,1.15147,0.488715,0.726243,1.0235,0.992977,1.14552,1.22477,1.04667,0.799851,2.19625,0.417156,0.825969,0.820004,1.08573,0.495459,0.695092,1.15693,0.845767,0.666135
20536286,1.50542,2.20105,1.69205,1.18204,0.904098,1.28862,1.4413,1.09564,2.13107,1.53704,1.18605,1.2885,1.63118,1.38328,1.652,1.08429,1.91684,2.25139,1.9956,2.81484,2.53145,1.78835,1.67552,1.50623,2.53468
20536287,1.24647,1.61965,1.38291,2.44777,1.71044,1.87566,1.27493,1.11581,1.55326,1.11716,1.18836,1.75942,1.32308,1.11504,1.53678,1.60475,1.58904,2.02299,1.48939,0.922295,1.30837,1.64879,1.51217,1.73633,1.8898
20536288,0.931042,1.35617,1.15136,1.2986,1.47121,1.57405,1.50666,1.03987,0.928757,1.96806,1.62049,1.00058,1.57816,1.11873,1.477,1.6124,1.50289,1.81277,1.82906,1.2686,1.5855,1.89883,1.74503,1.69305,1.74491
20536289,2.55835,2.46422,2.03998,2.84731,3.03361,3.33114,3.96781,2.89835,2.87812,1.17607,2.5806,2.05927,2.0518,1.99115,1.96438,2.3549,2.7024,1.91743,1.81993,2.33496,2.4421,2.33432,2.16353,1.9215,2.19834
20536290,1.06596,1.13063,1.34704,1.27031,1.13519,1.11654,1.35403,1.6358,0.82622,0.712323,1.44384,0.923703,1.29179,0.977605,1.12933,0.902404,1.73647,1.29475,1.02239,1.39441,1.33477,0.795102,1.49633,1.21594,0.974492
20536291,3.98229,3.69975,2.97264,2.85765,4.15768,3.46544,3.13037,3.84227,2.93131,3.21317,3.46916,3.28621,2.69571,3.32417,2.36008,3.13502,4.75412,3.37642,3.60361,4.24247,4.72269,4.25659,4.14808,3.33867,4.64324
20536292,3.98229,3.69975,2.97264,2.85765,4.15768,3.46544,3.13037,3.84227,2.93131,3.21317,3.46916,3.28621,2.69571,3.32417,2.36008,3.13502,4.75412,3.37642,3.60361,4.24247,4.72269,4.25659,4.14808,3.33867,4.64324
