Genes,ID
SLC25A18,223605_at
SLC25A19,223222_at
SLC25A20,203658_at
SLC25A21,220474_at
SLC25A22,218725_at
SLC25A23,226010_at
SLC25A24,204342_at
SLC25A25,225212_at
SLC25A26,225862_at
SLC25A27,230624_at
SLC25A28,223192_at
SLC25A29,225305_at
SLC25A3,200030_s_at
SLC25A3,228971_at
SLC25A30,226782_at
SLC25A31,221037_s_at
SLC25A32,221020_s_at
SLC25A33,223296_at
SLC25A35,236064_at
SLC25A36,201919_at
SLC25A37,222529_at
SLC25A38,217961_at
SLC25A39,223649_s_at
SLC25A4,202825_at
SLC25A40,227012_at
SLC25A41,1555509_a_at
SLC25A42,226737_at
SLC25A43,1557411_s_at
SLC25A44,32091_at
SLC25A45,1563498_s_at
SLC25A46,212833_at
SLC25A5,200657_at
SLC25A6,212085_at
SLC26A1,1552843_at
SLC26A10,214951_at
SLC26A11,226679_at
SLC26A2,224959_at
SLC26A3,206143_at
SLC26A4,206529_x_at
SLC26A6,232551_at
SLC26A7,239006_at
SLC26A8,237340_at
SLC26A9,242271_at
SLC27A1,226728_at
SLC27A2,205768_s_at
SLC27A3,222217_s_at
SLC27A4,225779_at
SLC27A5,219733_s_at
SLC27A6,219932_at
SLC28A3,232277_at
SLC29A1,201801_s_at
SLC29A2,204717_s_at
SLC29A3,219344_at
SLC29A4,227281_at
SLC2A1,201250_s_at
SLC2A10,221024_s_at
SLC2A11,221262_s_at
SLC2A12,244353_s_at
SLC2A13,227176_at
SLC2A3,202499_s_at
SLC2A4RG,218494_s_at
SLC2A5,204430_s_at
SLC2A6,220091_at
SLC2A8,218985_at
SLC2A9,240223_at
SLC30A1,212907_at
SLC30A10,220435_at
SLC30A2,230084_at
SLC30A3,207035_at
SLC30A4,227193_at
SLC30A5,218989_x_at
SLC30A6,226161_at
SLC30A7,226217_at
SLC30A8,239983_at
SLC30A9,202614_at
SLC31A1,235013_at
SLC31A2,204204_at
SLC32A1,240532_at
SLC33A1,203164_at
SLC34A1,217530_at
SLC35A1,203306_s_at
SLC35A2,209326_at
SLC35A3,226894_at
SLC35A4,224626_at
SLC35A5,218519_at
SLC35B1,202433_at
SLC35B3,222691_at
SLC35B4,225881_at
SLC35C1,222647_at
SLC35C2,225037_at
SLC35D1,209711_at
SLC35D2,213083_at
SLC35D3,231341_at
SLC35E1,220796_x_at
SLC35E3,218988_at
SLC35E4,1568623_a_at
SLC35F1,228060_at
SLC35F2,218826_at
SLC35F3,229065_at
SLC35F5,225872_at
SLC35F5,226381_at
SLC36A1,213119_at
SLC36A4,234978_at
SLC37A1,218928_s_at
SLC37A2,238638_at
SLC37A3,223304_at
SLC37A4,202830_s_at
SLC38A1,224579_at
SLC38A10,212890_at
SLC38A11,243231_at
SLC38A2,222982_x_at
SLC38A3,205972_at
SLC38A4,220786_s_at
SLC38A5,234973_at
SLC38A6,214830_at
SLC38A7,228951_at
SLC38A9,235241_at
SLC39A1,217778_at
SLC39A10,225295_at
SLC39A11,227046_at
SLC39A12,1553126_a_at
SLC39A13,225277_at
SLC39A14,212110_at
SLC39A2,220413_at
SLC39A3,223917_s_at
SLC39A4,219215_s_at
SLC39A6,202088_at
SLC39A7,202667_s_at
SLC39A8,209267_s_at
SLC39A9,222445_at
SLC3A1,239667_at
SLC3A2,200924_s_at
SLC40A1,223044_at
SLC41A1,225570_at
SLC41A2,235299_at
SLC41A3,224931_at
SLC43A1,204394_at
SLC43A2,226629_at
SLC43A2,228918_at
SLC44A1,224596_at
SLC44A2,225175_s_at
SLC44A3,228221_at
SLC44A4,205597_at
SLC44A5,235763_at
SLC45A1,230458_at
SLC45A4,225598_at
SLC46A1,1558703_at
SLC46A2,223816_at
SLC47A1,219525_at
SLC47A2,231068_at
SLC4A1,205592_at
SLC4A10,206830_at
SLC4A11,223748_at
SLC4A1AP,1558201_s_at
SLC4A2,202111_at
SLC4A3,205918_at
SLC4A4,203908_at
SLC4A5,221723_s_at
SLC4A7,209884_s_at
SLC4A8,228935_at
SLC4A9,224053_s_at
SLC5A11,237254_at
SLC5A12,231424_at
SLC5A3,213164_at
SLC5A5,211123_at
SLC5A6,204087_s_at
SLC5A7,222967_at
SLC5A9,1569337_at
SLC6A1,205152_at
SLC6A11,230286_at
SLC6A12,206058_at
SLC6A13,237058_x_at
SLC6A15,206376_at
SLC6A16,219820_at
SLC6A17,229925_at
SLC6A19,238177_at
SLC6A2,216611_s_at
SLC6A20,234291_s_at
SLC6A3,206836_at
SLC6A4,242009_at
SLC6A5,210810_s_at
SLC6A6,228754_at
SLC6A8,202219_at
SLC6A9,207043_s_at
SLC7A1,212295_s_at
SLC7A10,220868_s_at
SLC7A11,217678_at
SLC7A14,1556641_at
SLC7A2,225516_at
SLC7A3,230597_at
SLC7A5,201195_s_at
SLC7A6,203580_s_at
SLC7A6OS,229153_at
SLC7A8,216092_s_at
SLC7A9,220135_s_at
SLC8A1,235518_at
SLC8A2,215267_s_at
SLC8A3,1562403_a_at
SLC9A1,209453_at
SLC9A2,211116_at
SLC9A3,207212_at
SLC9A3R1,201349_at
SLC9A3R2,209830_s_at
SLC9A5,1559092_at
SLC9A6,203909_at
SLC9A7,1552671_a_at
SLC9A8,212947_at
SLC9A9,227791_at
SLCO1A2,211481_at
SLCO1B1,210366_at
SLCO1B3,206354_at
SLCO1C1,220460_at
SLCO2A1,204368_at
SLCO2B1,203473_at
SLCO4A1,219911_s_at
SLCO4C1,222071_s_at
SLCO5A1,220984_s_at
SLFN11,226743_at
SLFN12,219885_at
SLFN13,1553423_a_at
SLFN5,238430_x_at
SLFNL1,1553315_at
SLIT1,213601_at
SLIT2,228850_s_at
SLIT3,203813_s_at
SLITRK1,236734_at
SLITRK2,233051_at
SLITRK3,206732_at
SLITRK4,232636_at
SLITRK5,214930_at
SLITRK6,235976_at
SLK,206874_s_at
SLMAP,225243_s_at
SLN,205374_at
SLPI,203021_at
SLTM,217828_at
SLU7,227990_at
SMAD1,227798_at
SMAD2,203075_at
SMAD3,218284_at
SMAD4,202527_s_at
SMAD5,225223_at
SMAD6,207069_s_at
SMAD7,204790_at
SMAD9,227719_at
SMAP1,218137_s_at
SMAP2,225282_at
SMARCA1,203875_at
SMARCA2,206542_s_at
SMARCA4,208794_s_at
SMARCA5,213251_at
SMARCAD1,223197_s_at
SMARCAL1,218452_at
SMARCB1,212167_s_at
SMARCC1,201074_at
SMARCC2,201321_s_at
SMARCD1,209518_at
SMARCD3,204099_at
SMARCE1,211988_at
SMC1A,201589_at
SMC2,213253_at
SMC3,209259_s_at
SMC4,201664_at
SMC5,212927_at
SMC6,218781_at
SMCHD1,212569_at
SMCP,206406_at
SMCR5,1553020_at
SMCR8,227305_s_at
SMG5,34868_at
SMG6,214940_s_at
SMG7,201794_s_at
SMNDC1,200071_at
SMO,218629_at
SMOC1,222784_at
SMOC2,223235_s_at
SMOX,210357_s_at
SMPD1,209420_s_at
SMPD2,205622_at
SMPD3,219695_at
SMPDL3A,213624_at
SMPDL3B,1554050_at
SMPX,219772_s_at
SMR3A,214566_at
SMS,202043_s_at
SMTN,209427_at
SMTNL2,229730_at
SMU1,222618_at
SMUG1,218685_s_at
SMURF1,212666_at
SMURF2,227489_at
SMYD1,243045_at
SMYD2,212922_s_at
SMYD3,218788_s_at
SMYD4,229175_at
SMYD5,209516_at
SNAI1,219480_at
SNAI2,213139_at
SNAI3,1560228_at
SNAP23,209130_at
SNAP25,202508_s_at
SNAP29,239084_at
SNAP91,204953_at
SNAPC1,205443_at
SNAPC2,204104_at
SNAPC3,210465_s_at
SNAPC4,215926_x_at
SNAPC5,213203_at
SNAPIN,223066_at
SNCA,204466_s_at
SNCAIP,219511_s_at
SNCB,207853_s_at
SNCG,209877_at
SND1,201622_at
SNED1,213488_at
SNF8,218391_at
SNIP1,219409_at
SNN,218032_at
SNRK,209481_at
SNRPA,201770_at
SNRPA1,206055_s_at
SNRPB,208821_at
SNRPB2,202505_at
SNRPC,201342_at
SNRPD1,202690_s_at
SNRPD2,200826_at
SNRPD3,202567_at
SNRPE,203316_s_at
SNRPF,203832_at
SNRPG,205644_s_at
SNTA1,203516_at
SNTB1,226438_at
SNTB2,226685_at
SNTG1,1562287_at
SNTG2,220487_at
SNUPN,207438_s_at
SNW1,201575_at
SNX1,213364_s_at
SNX10,218404_at
SNX11,220140_s_at
SNX12,224684_at
SNX13,227031_at
SNX14,225101_s_at
SNX16,229618_at
SNX17,200991_s_at
SNX18,226683_at
SNX19,202359_s_at
SNX2,202113_s_at
SNX20,228869_at
SNX21,1553960_at
SNX22,230509_at
SNX24,222716_s_at
SNX27,221498_at
SNX29,225624_at
SNX29,232485_at
SNX3,210648_x_at
SNX31,241987_x_at
SNX32,231194_at
SNX33,227151_at
SNX4,212652_s_at
SNX5,229980_s_at
SNX6,222410_s_at
SNX7,205573_s_at
SNX9,223028_s_at
SOAT1,228479_at
SOBP,218974_at
SOCS1,210001_s_at
SOCS2,203373_at
SOCS3,227697_at
SOCS4,226178_at
SOCS5,208127_s_at
SOCS6,227542_at
SOCS7,226572_at
SOCS7,228662_at
SOD1,200642_at
SOD3,205236_x_at
SOHLH1,1561403_at
SON,226465_s_at
SORBS1,207436_x_at
SORBS1,218087_s_at
SORBS2,225728_at
SORBS3,209253_at
SORCS1,228194_s_at
SORCS2,228720_at
SORCS3,215522_at
SORD,201563_at
SORL1,212560_at
SORT1,224818_at
SOS1,227426_at
SOS2,212870_at
SOST,223869_at
SOSTDC1,213456_at
SOX1,237472_at
SOX10,209842_at
SOX11,204914_s_at
SOX12,204432_at
SOX13,209736_at
SOX14,208574_at
SOX15,206122_at
SOX17,219993_at
SOX18,219568_x_at
SOX2,228038_at
SOX21,208468_at
SOX3,214633_at
SOX30,207678_s_at
SOX4,201417_at
SOX5,207336_at
SOX6,227498_at
SOX7,228698_at
SOX8,226913_s_at
SOX9,202936_s_at
SP1,224754_at
SP100,202864_s_at
SP110,209761_s_at
SP140,207777_s_at
SP2,204367_at
SP3,213168_at
SP4,236265_at
SP5,235845_at
SP8,237449_at
SPA17,205406_s_at
SPAG1,210117_at
SPAG16,219109_at
SPAG17,233516_s_at
SPAG4,219888_at
SPAG5,203145_at
SPAG6,210033_s_at
SPAG7,200053_at
SPAG8,206816_s_at
SPAG9,225339_at
SPARC,200665_s_at
SPARCL1,200795_at
SPAST,209748_at
SPATA13,225564_at
SPATA17,230763_at
SPATA18,229331_at
SPATA2,204434_at
SPATA20,218164_at
SPATA22,1558667_at
SPATA2L,214965_at
SPATA4,231178_at
SPATA5,229075_at
SPATA5L1,222163_s_at
SPATA6,242086_at
SPATA7,219583_s_at
SPATA9,223841_s_at
SPATS1,239870_at
SPATS2,218324_s_at
SPC24,235572_at
SPC25,209891_at
SPCS1,217927_at
SPCS3,221844_x_at
SPDEF,214403_x_at
SPECC1,228900_at
SPEF1,216119_s_at
SPEF2,1552716_at
SPEN,201997_s_at
SPG11,203513_at
SPG20,212526_at
SPG21,217827_s_at
SPHK1,219257_s_at
SPHK2,40273_at
SPHKAP,228509_at
SPI1,205312_at
SPIB,232739_at
SPIN1,222431_at
SPIN3,1555883_s_at
SPIN4,228654_at
SPINK1,206239_s_at
SPINK2,206310_at
SPINK4,207214_at
SPINK5,205185_at
SPINK6,1553973_a_at
SPINT1,202826_at
SPINT2,210715_s_at
SPIRE1,224995_at
SPIRE2,243594_x_at
SPN,206056_x_at
SPNS1,223173_at
SPNS2,225671_at
SPNS3,235900_at
SPOCD1,235417_at
SPOCK1,202363_at
SPOCK2,202524_s_at
SPOCK3,235342_at
SPON1,209436_at
SPOP,208927_at
SPOPL,225658_at
SPP1,209875_s_at
SPP2,214478_at
SPPL2A,226353_at
SPPL2B,225248_at
SPR,203458_at
SPRED1,226837_at
SPRED2,212458_at
SPRR1A,214549_x_at
SPRR4,1552620_at
SPRY1,212558_at
SPRY2,204011_at
SPRY3,232157_at
SPRY4,221489_s_at
SPRYD3,225134_at
SPRYD4,225616_at
SPSB1,226075_at
SPSB2,223580_at
SPSB3,46256_at
SPSB4,229929_at
SPTAN1,215235_at
SPTB,214145_s_at
SPTBN1,212071_s_at
SPTBN2,205155_s_at
SPTBN4,220185_at
SPTBN5,220067_at
SPTLC1,202277_at
SPTLC2,225095_at
SPTLC3,220456_at
SPTY2D1,229594_at
SQLE,209218_at
SQRDL,217995_at
SQSTM1,201471_s_at
SRA1,224864_at
SRBD1,219055_at
SRC,213324_at
SRCAP,212275_s_at
SRD5A1,210959_s_at
SRD5A3,222750_s_at
SREBF1,202308_at
SREBF2,201247_at
SRF,202401_s_at
SRFBP1,241734_at
SRGAP1,227484_at
SRGN,201859_at
SRI,208921_s_at
SRM,201516_at
SRP14,200007_at
SRP19,205335_s_at
SRP54,203605_at
SRP68,224607_s_at
SRP72,208095_s_at
SRP9,201273_s_at
SRPK1,202200_s_at
SRPK2,203182_s_at
SRPK3,206216_at
SRPRB,218140_x_at
SRPX,204955_at
SRPX2,205499_at
SRR,219205_at
SRRD,213608_s_at
SRRM1,201225_s_at
SRRM2,207435_s_at
SRXN1,225252_at
SRY,207893_at
SS18,202817_s_at
SS18L1,213140_s_at
SS18L2,218283_at
SSB,201139_s_at
SSBP1,202591_s_at
SSBP2,203787_at
SSBP3,222482_at
SSBP4,229269_x_at
SSFA2,202506_at
SSH1,221752_at
SSH3,51192_at
SSNA1,210378_s_at
SSPN,204963_at
SSPO,234349_at
SSR1,200891_s_at
SSR2,200652_at
SSR3,222411_s_at
SSR4,201004_at
SSRP1,200957_s_at
SSSCA1,203114_at
SST,213921_at
SSTR1,235591_at
SSTR2,214597_at
SSTR3,214491_at
SSTR5,214555_at
SSU72,223051_at
SSX1,206627_s_at
SSX2IP,203018_s_at
SSX3,207666_x_at
ST14,202005_at
ST18,206135_at
ST3GAL1,225033_at
ST3GAL2,217650_x_at
ST3GAL3,225905_s_at
ST3GAL4,203759_at
ST3GAL5,203217_s_at
ST3GAL6,213355_at
ST5,202440_s_at
ST6GAL1,201998_at
ST6GAL2,228821_at
ST6GALNAC1,227725_at
ST6GALNAC2,204542_at
ST6GALNAC3,235334_at
ST6GALNAC4,220937_s_at
ST6GALNAC5,220979_s_at
ST6GALNAC6,222571_at
ST7L,230079_at
ST8SIA1,210073_at
ST8SIA2,239537_at
ST8SIA3,230262_at
ST8SIA4,230836_at
ST8SIA5,206258_at
STAB1,204150_at
STAC,205743_at
STAC2,228888_at
STAC3,230852_at
STAG1,202294_at
STAG2,209022_at
STAG3,219753_at
STAM,203544_s_at
STAM2,209649_at
STAMBP,202811_at
STAMBPL1,227607_at
STAP2,221610_s_at
STAR,204548_at
STARD10,232322_x_at
STARD13,213103_at
STARD3,202991_at
STARD3NL,223065_s_at
STARD4,226390_at
STARD7,200028_s_at
STARD8,206868_at
STAT1,200887_s_at
STAT2,225636_at
STAT3,208991_at
STAT4,206118_at
STAT5A,203010_at
STAT5B,212549_at
STAT6,201331_s_at
STAU1,213037_x_at
STAU2,227179_at
STC1,204595_s_at
STC2,203438_at
STEAP1,205542_at
STEAP2,225871_at
STEAP3,218424_s_at
STH,1555752_at
STIL,205339_at
STIM1,202764_at
STIM2,234140_s_at
STIP1,213330_s_at
STK10,40420_at
STK11,231017_at
STK11IP,225713_at
STK16,209622_at
STK17A,202693_s_at
STK17B,226525_at
STK19,204090_at
STK24,208855_s_at
STK25,201314_at
STK3,204068_at
STK31,223883_s_at
STK32A,229866_at
STK32B,219686_at
STK32C,227634_at
STK33,228035_at
STK35,225649_s_at
STK36,231806_s_at
STK38,202951_at
STK38L,212565_at
STK39,202786_at
STK4,225364_at
STK40,223852_s_at
STMN1,200783_s_at
STMN2,203000_at
STMN3,222557_at
STMN4,221236_s_at
STOM,201061_s_at
STOML1,33736_at
STOML2,215416_s_at
STOML3,1553794_at
STON2,227461_at
STOX1,229378_at
STOX2,226822_at
STRA13,209478_at
STRA6,221701_s_at
STRAP,200870_at
STRBP,233252_s_at
STRN,215287_at
STRN,230734_x_at
STRN3,204496_at
STRN4,217903_at
STS,203767_s_at
STT3A,202223_at
STT3B,224700_at
STUB1,227625_s_at
STX10,212625_at
STX11,235670_at
STX12,212111_at
STX17,222708_s_at
STX18,218763_at
STX1A,204729_s_at
STX1B,230691_at
STX2,213434_at
STX3,209238_at
STX4,203530_s_at
STX5,203330_s_at
STX6,212799_at
STX7,212632_at
STX8,204690_at
STXBP1,202260_s_at
STXBP2,209367_at
STXBP3,203310_at
STXBP4,237706_at
STXBP5,226794_at
STXBP5L,240236_at
STXBP6,230560_at
STYK1,221696_s_at
STYX,228853_at
STYXL1,232353_s_at
SUB1,212857_x_at
SUCLA2,202930_s_at
SUCLG1,217874_at
SUCLG2,214835_s_at
SUDS3,224974_at
SUFU,222749_at
SUGT1,223329_x_at
SULF1,212354_at
SULF2,224724_at
SULT1A1,215299_x_at
SULT1A2,211385_x_at
SULT1B1,207601_at
SULT1C2,211470_s_at
SULT1C4,1553321_a_at
SULT1E1,222940_at
SULT2A1,206293_at
SULT2B1,205759_s_at
SUMF1,226850_at
SUMF2,225002_s_at
SUMO1,211069_s_at
SUMO3,200740_s_at
SUOX,204067_at
SUPT16H,217815_at
SUPT3H,206506_s_at
SUPT4H1,201483_s_at
SUPT5H,201480_s_at
SUPT6H,208420_x_at
SUPT7L,201837_s_at
SUPV3L1,212894_at
SURF1,204295_at
SURF2,205224_at
SURF4,222978_at
SURF6,225038_s_at
SUSD1,226264_at
SUSD2,227480_at
SUSD3,227182_at
SUSD4,219389_at
SUSD5,214954_at
SUV39H1,218619_s_at
SUV39H2,1554572_a_at
SUZ12,212287_at
SV2A,203069_at
SV2B,205551_at
SV2C,216086_at
SVIL,202565_s_at
SVIP,226278_at
SVOP,229818_at
SVOPL,1554300_a_at
SWAP70,209307_at
SYAP1,225154_at
SYCE1,233084_s_at
SYCE2,237304_at
SYCP1,216917_s_at
SYCP2,206546_at
SYCP2L,236337_at
SYCP3,1553599_a_at
SYDE1,44702_at
SYDE2,1560101_at
SYF2,202553_s_at
SYK,207540_s_at
SYMPK,202339_at
SYN1,221914_at
SYN2,229039_at
SYN3,206322_at
SYNCRIP,217832_at
SYNE1,209447_at
SYNE2,202761_s_at
SYNGR1,204287_at
SYNGR2,201079_at
SYNGR3,205691_at
SYNJ1,212990_at
SYNJ2,212828_at
SYNPO,202796_at
SYNPO2,225895_at
SYNPO2L,219804_at
SYNPR,230303_at
SYP,213200_at
SYPL1,201260_s_at
SYT1,203999_at
SYT11,209197_at
SYT12,228072_at
SYT13,226086_at
SYT14,1553654_at
SYT15,1560879_a_at
SYT16,1554797_at
SYT17,205613_at
SYT2,214903_at
SYT3,223901_at
SYT4,223529_at
SYT5,206162_x_at
SYT6,244227_at
SYT7,1559956_at
SYT8,232802_at
SYT9,1563658_a_at
SYTL1,227134_at
SYTL2,232914_s_at
SYTL4,227703_s_at
SYTL5,242093_at
T,206524_at
TAC1,206552_s_at
TAC3,219992_at
TACC1,200911_s_at
TACC2,202289_s_at
TACC3,218308_at
TACR1,230908_at
TACSTD2,202286_s_at
TAF1,227205_at
TAF10,200055_at
TAF11,209358_at
TAF12,209463_s_at
TAF13,205966_at
TAF15,202840_at
TAF1A,206613_s_at
TAF1B,216941_s_at
TAF1C,203938_s_at
TAF1L,1553011_at
TAF2,209523_at
TAF3,235154_at
TAF4,213090_s_at
TAF4B,235020_at
TAF5,1553528_a_at
TAF5L,213654_at
TAF6,203572_s_at
TAF6L,213211_s_at
TAF7,201023_at
TAF7L,220325_at
TAF8,1556178_x_at
TAF9B,226037_s_at
TAGAP,229723_at
TAGLN,205547_s_at
TAGLN2,200916_at
TAGLN3,204743_at
TAL2,1553593_a_at
TALDO1,201463_s_at
TANC1,225308_s_at
TANC2,224952_at
TANK,209451_at
TAOK1,227454_at
TAOK2,204986_s_at
TAOK3,220761_s_at
TAP1,202307_s_at
TAP2,225973_at
TAPBP,208829_at
TAPBPL,218747_s_at
TAPT1,227407_at
TARBP1,202813_at
TARBP2,203677_s_at
TARDBP,200020_at
TARP,216298_at
TARS,201263_at
TARSL2,227611_at
TAS2R10,221397_at
TAS2R14,235762_at
TASP1,219443_at
TAT,206916_x_at
TATDN1,223231_at
TATDN2,203648_at
TAX1BP1,200977_s_at
TAZ,203977_at
TBC1D1,212350_at
TBC1D10A,226133_s_at
TBC1D10B,220947_s_at
TBC1D10C,228258_at
TBC1D12,221858_at
TBC1D13,44696_at
TBC1D14,224622_at
TBC1D15,218268_at
TBC1D16,222116_s_at
TBC1D17,218466_at
TBC1D19,220260_at
TBC1D2,222173_s_at
TBC1D22A,33778_at
TBC1D22B,223375_at
TBC1D23,225121_at
TBC1D24,227908_at
TBC1D25,226173_at
TBC1D2B,212796_s_at
TBC1D4,203386_at
TBC1D5,201814_at
TBC1D8B,238067_at
TBC1D9,212956_at
TBC1D9B,212052_s_at
TBCA,203667_at
TBCB,216194_s_at
TBCC,202495_at
TBCCD1,206451_at
TBCD,211052_s_at
TBCE,203714_s_at
TBCEL,231997_at
TBK1,218520_at
TBKBP1,205424_at
TBL1X,213400_s_at
TBL1XR1,223013_at
TBL1Y,211462_s_at
TBL2,212685_s_at
TBL3,1564683_at
TBL3,209820_s_at
TBP,203135_at
TBPL1,208398_s_at
TBR1,220025_at
TBRG1,226318_at
TBX1,236926_at
TBX10,222377_at
TBX15,230438_at
TBX18,1559839_at
TBX19,206838_at
TBX2,40560_at
TBX21,220684_at
TBX3,225544_at
TBX4,220634_at
TBX5,240715_at
TBX6,215122_at
TBXA2R,207555_s_at
TBXAS1,208130_s_at
TC2N,234970_at
TCAP,205766_at
TCEA1,216241_s_at
TCEA2,203919_at
TCEA3,226388_at
TCEAL1,204045_at
TCEAL2,211276_at
TCEAL3,227279_at
TCEAL4,202371_at
TCEAL7,227705_at
TCEAL8,224819_at
TCEB1,202824_s_at
TCEB2,200085_s_at
TCEB3,213604_at
TCEB3B,220844_at
TCERG1,202396_at
TCERG1L,231257_at
TCF12,208986_at
TCF15,207306_at
TCF19,223274_at
TCF20,212931_at
TCF21,204931_at
TCF25,221495_s_at
TCF3,209153_s_at
TCF4,212386_at
TCF7,205255_x_at
TCF7L1,221016_s_at
TCF7L2,212761_at
TCFL5,204849_at
TCHH,213780_at
TCHP,223455_at
TCIRG1,204158_s_at
TCN1,205513_at
TCN2,204043_at
TCOF1,202385_s_at
TCP10L,230394_at
TCP11L1,205797_s_at
TCP11L2,1559413_at
TCTA,203054_s_at
TCTE3,1557945_at
TCTEX1D1,1553635_s_at
TCTN1,218584_at
TCTN2,206438_x_at
TCTN3,212121_at
TDG,203743_s_at
TDH,1553493_a_at
TDO2,205943_at
TDP1,219715_s_at
TDRD1,221018_s_at
TDRD10,231371_at
TDRD3,208089_s_at
TDRD6,232692_at
TDRD7,213361_at
TDRD9,228285_at
TDRG1,230236_at
TDRKH,223530_at
TEAD1,224955_at
TEAD2,238322_s_at
TEAD3,209454_s_at
TEAD4,204281_at
TEC,206301_at
TECTA,236904_x_at
TEF,215675_at
TEF,225840_at
TEK,206702_at
TEKT1,239216_at
TEKT2,210323_at
TEKT3,223867_at
TELO2,34260_at
TEP1,228670_at
TERF1,203449_s_at
TERF2,203611_at
TERF2IP,201174_s_at
TERT,207199_at
TES,202720_at
TESC,218872_at
TESK1,204106_at
TESK2,205486_at
TET1,228906_at
TET2,227624_at
TEX10,218104_at
TEX101,223906_s_at
TEX11,221259_s_at
TEX12,221438_s_at
TEX14,221035_s_at
TEX15,232760_at
TEX2,218099_at
TEX261,212083_at
TEX264,218548_x_at
TF,203400_s_at
TFAM,203177_x_at
TFAP2A,204654_s_at
TFAP2B,214451_at
TFAP2C,205286_at
TFAP2D,233987_at
TFAP2E,1555348_at
TFAP4,205688_at
TFB1M,219169_s_at
TFB2M,218605_at
TFCP2,227637_at
TFCP2L1,227642_at
TFDP1,212330_at
TFDP2,226157_at
TFE3,212457_at
TFEB,50221_at
TFEC,232383_at
TFF1,205009_at
TFF3,204623_at
TFG,217839_at
TFIP11,202750_s_at
TFPI,213258_at
TFPI2,209277_at
TFPT,218996_at
TFR2,210215_at
TFRC,208691_at
TG,203673_at
TGDS,208249_s_at
TGFA,205016_at
TGFB1,203085_s_at
TGFB1I1,209651_at
TGFB2,228121_at
TGFB3,209747_at
TGFBI,201506_at
TGFBR1,224793_s_at
TGFBR2,208944_at
TGFBR3,226625_at
TGFBRAP1,221235_s_at
TGIF1,203313_s_at
TGM2,201042_at
TGM3,206004_at
TGM4,217566_s_at
TGM5,207911_s_at
TGOLN2,212043_at
TGS1,238346_s_at
TH,208291_s_at
THADA,54632_at
THAP1,219292_at
THAP10,219596_at
THAP11,212910_at
THAP2,223588_at
THAP2,230380_at
THAP3,217658_at
THAP4,220417_s_at
THAP5,227636_at
THAP6,227813_at
THAP7,218492_s_at
THAP8,228500_at
THAP9,230185_at
THBD,203888_at
THBS1,201110_s_at
THBS2,203083_at
THBS3,209561_at
THBS4,204776_at
THEM4,229253_at
THG1L,219122_s_at
THNSL1,222931_s_at
THNSL2,219044_at
THOC1,204064_at
THOC2,222122_s_at
THOC5,209418_s_at
THOC6,218848_at
THOC7,218334_at
THOP1,203235_at
THPO,211831_s_at
THRA,35846_at
THRAP3,222440_s_at
THRB,228716_at
THRSP,229476_s_at
THSD4,222835_at
THSD7A,214920_at
THTPA,218540_at
THUMPD1,206555_s_at
THUMPD2,219248_at
THUMPD3,223804_s_at
THY1,208851_s_at
THYN1,218491_s_at
TIA1,201448_at
TIAL1,202406_s_at
TIAM1,213135_at
TIAM2,222942_s_at
TICAM1,213191_at
TIE1,204468_s_at
TIFA,226117_at
TIGD1,1553099_at
TIGD2,229983_at
TIGD3,229789_at
TIGD4,1552523_a_at
TIGD5,229758_at
TIGD6,220986_s_at
TIGD7,224365_s_at
TIMELESS,203046_s_at
TIMM10,1555764_s_at
TIMM13,218188_s_at
TIMM17A,215171_s_at
TIMM17B,203342_at
TIMM44,203093_s_at
TIMM50,224913_s_at
TIMM8A,205217_at
TIMM8B,218357_s_at
TIMM9,218316_at
TIMP1,201666_at
TIMP2,231579_s_at
TIMP3,201150_s_at
TIMP4,206243_at
TINAG,240480_at
TINAGL1,219058_x_at
TINF2,224809_x_at
TIPARP,212665_at
TIPIN,219258_at
TIPRL,214773_x_at
TIRAP,1552360_a_at
TJAP1,47608_at
TJP1,202011_at
TJP2,202085_at
TK1,202338_at
TK2,204276_at
TKT,208700_s_at
TKTL1,214183_s_at
TLCD1,227804_at
TLE1,203221_at
TLE2,40837_at
TLE3,212770_at
TLE4,204872_at
TLE6,222219_s_at
TLK1,202606_s_at
TLK2,212997_s_at
TLK2,232585_at
TLL1,206415_at
TLL2,215008_at
TLN1,203254_s_at
TLN2,212701_at
TLR1,210176_at
TLR10,223750_s_at
TLR2,204924_at
TLR3,206271_at
TLR4,224341_x_at
TLR5,210166_at
TLR6,239021_at
TLR7,220146_at
TLR8,229560_at
TLX1,207179_at
TLX2,211049_at
TM2D1,213883_s_at
TM2D2,224413_s_at
TM2D3,221702_s_at
TM4SF1,209386_at
TM4SF18,230061_at
TM6SF1,219892_at
TM6SF2,234092_s_at
TM7SF2,210130_s_at
TM7SF3,222477_s_at
TM9SF2,201078_at
TM9SF3,217758_s_at
TM9SF4,212198_s_at
TMC4,226403_at
TMC5,240303_at
TMC6,204328_at
TMC7,220021_at
TMC8,227353_at
TMCC1,227112_at
TMCC2,213096_at
TMCC3,235146_at
TMCO1,208716_s_at
TMCO3,226050_at
TMCO4,227007_at
TMCO6,221096_s_at
TMED1,203679_at
TMED10,212352_s_at
TMED2,200087_s_at
TMED3,208837_at
TMED4,224676_at
TMED5,202194_at
TMED8,225343_at
TMED9,205812_s_at
TMEFF2,223557_s_at
TMEM100,219230_at
TMEM101,225004_at
TMEM104,220097_s_at
